(1178,615)
(1180,205)
(1183,521)
(1182,596)
(1181,784)
(1184,392)
(1185,567)
(1186,880)
(1187,479)
(1188,845)
(1189,1168)
(1190,913)
(1195,88)
(1194,124)
(1191,245)
(1192,290)
(1193,392)
(1196,988)
(1200,567)
(1197,28)
(1198,1045)
(1199,287)
(1201,5)
(1202,1150)
(1203,314)
(1204,172)
(1205,35)
(1208,459)
(1209,33)
(1207,482)
(1210,123)
(1206,127)
(1211,337)
(1212,2)
(1213,139)
(1214,282)
(1215,392)
(1216,820)
(1218,123)
(1220,547)
(1217,168)
(1219,1093)
(1221,1)
(1223,273)
(1222,1)
(1224,516)
(1225,175)
(1226,1201)
(1227,325)
(1228,216)
(1229,545)
(1230,961)
(1233,690)
(1231,1016)
(1234,670)
(1232,1200)
(1235,1054)
(1238,1)
(1239,4)
(1236,295)
(1240,139)
(1237,895)
(1242,517)
(1241,361)
(1243,931)
(1244,598)
(1245,694)
(1246,528)
(1247,78)
(1248,22)
(1249,808)
(1250,509)
(1249,808)
(1251,1175)
(1252,170)
(1253,924)
(1254,892)
(1255,360)
(1257,7)
(1256,966)
(1258,884)
(1260,4)
(1259,773)
(1261,368)
(1263,117)
(1262,290)
(1264,163)
(1265,677)
(1266,209)
(1268,128)
(1267,323)
(1269,853)
(1270,512)
(1271,988)
(1272,116)
(1273,409)
(1274,97)
(1275,159)
(1277,802)
(1278,654)
(1276,268)
(1280,377)
(1279,1176)
(1281,1190)
(1282,1086)
(1284,177)
(1283,461)
(1285,334)
(1289,836)
(1286,845)
(1288,151)
(1287,1026)
(1290,278)
(1292,307)
(1291,679)
(1293,1256)
(1294,1284)
(1295,1059)
(1296,421)
(1299,124)
(1298,723)
(1300,6)
(1297,1064)
(1301,486)
(1304,233)
(1302,439)
(1303,789)
(1305,810)
(1306,121)
(1308,652)
(1309,37)
(1307,779)
(1310,495)
(1312,1129)
(1311,794)
(1314,762)
(1313,34)
(1315,906)
(1316,140)
(1320,91)
(1317,1128)
(1318,915)
(1319,1066)
(1322,123)
(1325,556)
(1321,1047)
(1323,765)
(1324,754)
(1327,463)
(1326,1026)
(1328,625)
(1329,1080)
(1330,733)
(1332,629)
(1334,566)
(1333,455)
(1331,828)
(1335,120)
(1337,1)
(1340,92)
(1336,4)
(1338,300)
(1339,356)
(1342,146)
(1343,642)
(1341,203)
(1344,261)
(1345,67)
(1346,1209)
(1347,833)
(1349,469)
(1348,459)
(1350,242)
(1352,10)
(1353,542)
(1355,290)
(1351,958)
(1354,507)
(1358,590)
(1357,810)
(1356,979)
(1359,1122)
(1360,671)
(1361,403)
(1363,539)
(1364,474)
(1362,1068)
(1365,377)
(1369,4)
(1366,613)
(1367,213)
(1368,1136)
(1370,1278)
(1371,1049)
(1375,164)
(1373,172)
(1372,835)
(1374,732)
(1376,594)
(1380,867)
(1378,216)
(1377,882)
(1379,1335)
(1381,99)
(1384,1)
(1382,781)
(1383,795)
(1385,369)
(1386,1209)
(1387,1)
(1388,77)
(1389,694)
(1390,534)
(1392,679)
(1394,134)
(1391,246)
(1395,125)
(1393,1011)
(1396,775)
(1397,826)
(1399,897)
(1400,1)
(1398,1060)
(1402,201)
(1404,269)
(1401,1381)
(1403,556)
(1405,1216)
(1409,1)
(1407,1)
(1406,1164)
(1408,122)
(1410,612)
(1411,29)
(1413,377)
(1414,123)
(1412,1072)
(1415,605)
(1418,690)
(1416,633)
(1417,916)
(1419,736)
(1420,780)
(1421,691)
(1422,76)
(1424,534)
(1423,982)
(1425,612)
(1426,4)
(1428,562)
(1429,87)
(1427,1093)
(1430,460)
(1432,354)
(1431,346)
(1435,307)
(1433,936)
(1434,516)
(1440,28)
(1436,1)
(1437,209)
(1438,776)
(1439,824)
(1441,136)
(1442,290)
(1444,519)
(1443,1397)
(1445,603)
(1447,1)
(1446,137)
(1448,794)
(1449,87)
(1450,932)
(1451,261)
(1452,154)
(1453,520)
(1454,471)
(1455,1397)
(1456,244)
(1457,236)
(1459,1)
(1458,482)
(1460,891)
(1462,302)
(1461,852)
(1465,275)
(1463,947)
(1464,1139)
(1466,331)
(1467,90)
(1468,1318)
(1469,377)
(1470,788)
(1471,315)
(1473,93)
(1472,83)
(1474,1124)
(1475,431)
(1476,414)
(1477,5)
(1478,7)
(1479,856)
(1480,236)
(1482,17)
(1481,534)
(1483,686)
(1484,206)
(1485,1283)
(1487,175)
(1486,1193)
(1488,976)
(1489,1338)
(1490,1395)
(1493,79)
(1491,438)
(1494,68)
(1492,1210)
(1495,959)
(1500,97)
(1497,86)
(1496,968)
(1498,378)
(1499,1375)
(1503,112)
(1502,123)
(1501,959)
(1504,276)
(1505,364)
(1507,160)
(1506,750)
(1508,1052)
(1509,1283)
(1510,991)
(1513,839)
(1511,1355)
(1512,125)
(1515,107)
(1514,1340)
(1516,1347)
(1517,274)
(1520,258)
(1518,365)
(1519,1365)
(1522,658)
(1524,552)
(1525,172)
(1521,176)
(1523,893)
(1527,23)
(1528,460)
(1526,1154)
(1530,1)
(1529,671)
(1534,1)
(1531,460)
(1532,4)
(1533,1088)
(1535,1243)
(1538,504)
(1537,16)
(1536,770)
(1539,820)
(1540,1206)
(1541,442)
(1542,1)
(1545,248)
(1544,512)
(1543,988)
(1548,84)
(1549,486)
(1546,425)
(1547,439)
(1550,403)
(1551,170)
(1552,606)
(1553,1196)
(1554,656)
(1555,825)
(1557,331)
(1560,83)
(1556,172)
(1558,605)
(1559,1123)
(1564,90)
(1561,912)
(1562,505)
(1563,546)
(1565,484)
(1567,743)
(1566,450)
(1568,4)
(1569,241)
(1570,806)
(1573,813)
(1572,1125)
(1575,80)
(1571,162)
(1574,1176)
(1577,670)
(1578,70)
(1576,557)
(1579,592)
(1580,1367)
(1581,1)
(1585,35)
(1582,1337)
(1583,1344)
(1584,646)
(1586,5)
(1588,376)
(1589,352)
(1590,388)
(1587,1504)
(1591,358)
(1593,340)
(1594,395)
(1592,399)
(1595,1569)
(1596,143)
(1597,548)
(1599,141)
(1598,229)
(1600,638)
(1601,1180)
(1602,505)
(1604,4)
(1603,327)
(1605,633)
(1606,459)
(1607,79)
(1608,53)
(1609,645)
(1610,1299)
(1611,96)
(1614,695)
(1612,307)
(1613,1569)
(1615,319)
(1617,1)
(1620,346)
(1618,427)
(1616,550)
(1619,451)
(1623,7)
(1621,171)
(1622,881)
(1624,1332)
(1625,1365)
(1630,51)
(1629,326)
(1626,1303)
(1627,512)
(1628,1237)
(1633,841)
(1631,1379)
(1634,755)
(1635,269)
(1632,1575)
(1637,1084)
(1636,95)
(1639,377)
(1638,831)
(1640,310)
(1641,1370)
(1645,189)
(1644,1075)
(1642,1225)
(1643,1369)
(1648,249)
(1649,1646)
(1646,807)
(1647,1187)
(1650,246)
(1651,460)
(1652,258)
(1653,1611)
(1654,885)
(1655,953)
(1660,295)
(1657,218)
(1656,767)
(1658,1609)
(1659,1264)
(1663,1453)
(1661,531)
(1664,4)
(1662,1587)
(1665,1373)
(1669,942)
(1667,1270)
(1666,980)
(1668,341)
(1670,831)
(1675,964)
(1671,21)
(1672,1029)
(1673,1148)
(1674,476)
(1676,4)
(1677,357)
(1678,255)
(1679,314)
(1680,1054)
(1681,144)
(1684,1431)
(1682,1582)
(1683,1611)
(1685,1561)
(1687,1)
(1686,690)
(1689,466)
(1688,546)
(1690,668)
(1692,1275)
(1695,22)
(1691,1668)
(1693,897)
(1694,1364)
(1697,139)
(1699,1)
(1696,444)
(1698,477)
(1700,1046)
(1701,1481)
(1703,410)
(1702,1200)
(1704,1069)
(1705,1023)
(1706,486)
(1707,181)
(1708,918)
(1710,765)
(1709,1694)
(1711,1163)
(1713,213)
(1712,484)
(1715,276)
(1714,903)
(1718,814)
(1719,372)
(1716,384)
(1717,800)
(1720,1670)
(1723,724)
(1722,132)
(1721,1429)
(1724,252)
(1725,395)
(1727,392)
(1728,567)
(1729,295)
(1726,1609)
(1730,704)
(1732,1)
(1731,1122)
(1734,290)
(1733,978)
(1735,336)
(1736,324)
(1739,292)
(1737,1228)
(1738,1542)
(1740,1581)
(1741,6)
(1744,1)
(1742,533)
(1743,1508)
(1745,1320)
(1747,242)
(1746,478)
(1748,795)
(1749,1685)
(1750,688)
(1751,442)
(1752,447)
(1753,748)
(1755,14)
(1754,1052)
(1756,103)
(1757,497)
(1758,1170)
(1759,1061)
(1760,413)
(1763,307)
(1761,123)
(1762,821)
(1764,571)
(1765,1023)
(1766,851)
(1767,917)
(1768,106)
(1769,23)
(1770,28)
(1774,339)
(1773,675)
(1771,1306)
(1772,1229)
(1775,1227)
(1776,915)
(1779,87)
(1778,387)
(1777,371)
(1780,737)
(1781,80)
(1782,959)
(1783,1522)
(1784,985)
(1785,904)
(1786,633)
(1787,192)
(1788,694)
(1789,749)
(1790,215)
(1791,1392)
(1792,743)
(1794,80)
(1793,525)
(1795,527)
(1798,509)
(1796,37)
(1799,355)
(1797,646)
(1800,797)
(1802,1581)
(1805,4)
(1801,124)
(1803,657)
(1804,1341)
(1807,774)
(1809,213)
(1806,7)
(1808,1598)
(1810,510)
(1815,627)
(1814,463)
(1812,768)
(1811,937)
(1813,1681)
(1816,1762)
(1817,282)
(1818,1424)
(1819,1593)
(1820,584)
(1823,520)
(1821,966)
(1822,416)
(1824,139)
(1825,317)
(1826,299)
(1827,68)
(1828,875)
(1829,1616)
(1830,1058)
(1831,861)
(1832,1)
(1833,1684)
(1834,493)
(1835,1620)
(1836,194)
(1838,302)
(1837,2)
(1839,396)
(1840,471)
(1842,166)
(1841,644)
(1843,170)
(1844,785)
(1845,1254)
(1846,1118)
(1847,829)
(1848,85)
(1849,317)
(1850,408)
(1851,469)
(1853,584)
(1852,1)
(1855,248)
(1854,1739)
(1859,175)
(1857,497)
(1856,1272)
(1858,580)
(1860,1249)
(1862,1426)
(1863,734)
(1861,1578)
(1864,839)
(1865,651)
(1868,173)
(1869,104)
(1866,1800)
(1867,1053)
(1870,1081)
(1871,1804)
(1872,1751)
(1874,580)
(1873,752)
(1875,1459)
(1879,1173)
(1876,1380)
(1880,238)
(1877,1796)
(1878,1650)
(1882,123)
(1885,175)
(1881,635)
(1883,911)
(1884,786)
(1886,1503)
(1888,145)
(1887,710)
(1890,78)
(1889,813)
(1891,235)
(1894,287)
(1893,70)
(1892,585)
(1895,1404)
(1896,7)
(1898,83)
(1900,152)
(1897,331)
(1899,968)
(1901,1867)
(1903,886)
(1902,1566)
(1904,1859)
(1905,993)
(1908,535)
(1906,126)
(1907,823)
(1909,1083)
(1910,1193)
(1913,563)
(1911,141)
(1912,673)
(1914,1695)
(1915,1189)
(1920,232)
(1917,296)
(1916,709)
(1918,482)
(1919,854)
(1922,492)
(1921,100)
(1923,118)
(1924,542)
(1925,1713)
(1927,286)
(1926,921)
(1929,745)
(1928,561)
(1930,617)
(1931,84)
(1934,931)
(1933,1)
(1935,1933)
(1932,1172)
(1936,1344)
(1939,1278)
(1937,763)
(1938,1659)
(1940,912)
(1942,1577)
(1941,831)
(1943,251)
(1944,813)
(1945,1333)
(1946,183)
(1947,198)
(1948,209)
(1949,1073)
(1950,819)
(1952,699)
(1953,139)
(1955,127)
(1951,238)
(1954,1664)
(1959,101)
(1960,216)
(1956,4)
(1957,728)
(1958,530)
(1962,245)
(1963,671)
(1961,1049)
(1964,117)
(1965,400)
(1968,899)
(1967,1648)
(1966,424)
(1969,448)
(1970,1752)
(1973,1)
(1975,52)
(1972,905)
(1971,921)
(1974,182)
(1977,132)
(1976,1387)
(1980,219)
(1978,644)
(1979,1459)
(1982,229)
(1981,1447)
(1984,361)
(1983,934)
(1985,1970)
(1987,1247)
(1986,1822)
(1988,964)
(1989,1658)
(1990,1697)
(1992,1678)
(1993,245)
(1995,3)
(1991,1670)
(1994,666)
(1996,631)
(1999,580)
(1998,139)
(1997,958)
(2000,217)
