(2,2)
(3,4883)
(1,262)
(2,10421)
(3,9895)
(1,616)
(2,9282)
(3,3076)
(1,8280)
(2,2713)
(3,8478)
(1,5063)
(2,3224)
(3,3856)
(1,2316)
(2,2457)
(3,4769)
(1,8632)
(2,6031)
(3,1021)
(1,3458)
(2,1810)
(3,8980)
(1,7604)
(2,7609)
(3,2505)
(1,8080)
(2,7138)
(3,8043)
(1,3148)
(2,784)
(3,8271)
(1,10122)
(2,1690)
(3,7891)
(1,4901)
(2,325)
(3,5068)
(1,7017)
(2,1843)
(3,9899)
(1,8446)
(2,10328)
(3,1305)
(1,10273)
(2,2018)
(3,4954)
(1,9910)
(2,323)
(3,9395)
(1,6495)
(2,8079)
(3,2196)
(1,8734)
(2,142)
(3,2348)
(1,717)
(2,8261)
(3,9070)
(1,326)
(2,1294)
(3,7521)
(1,5947)
(2,4460)
(3,424)
(1,8026)
(2,2407)
(3,9476)
(1,5689)
(2,7479)
(3,7207)
(1,571)
(2,6940)
(3,4260)
(1,3327)
(2,34)
(3,5116)
(1,7154)
(2,2058)
(3,5852)
(1,3166)
(2,634)
(3,1586)
(1,8190)
(2,8702)
(3,84)
(1,5998)
(2,1897)
(3,7895)
(1,7302)
(2,4707)
(3,4236)
(1,1152)
(2,10514)
(3,1852)
(1,9406)
(2,6170)
(3,616)
(1,860)
(2,5372)
(3,1661)
(1,3355)
(2,22)
(3,6408)
(1,4945)
(2,3372)
(3,3536)
(1,1365)
(2,329)
(3,5947)
(1,35)
(2,3399)
(3,7217)
(1,841)
(2,7819)
(3,5811)
(1,3549)
(2,2338)
(3,8721)
(1,646)
(2,1036)
(3,5026)
(1,7751)
(2,6013)
(3,339)
(1,1660)
(2,8534)
(3,1030)
(1,6165)
(2,6400)
(3,6619)
(1,2978)
(2,1748)
(3,874)
(1,7175)
(2,1394)
(3,4932)
(1,5714)
(2,617)
(3,6664)
(1,977)
(2,5160)
(3,8183)
(1,404)
(2,7686)
(3,4110)
(1,566)
(2,1157)
(3,8471)
(1,3154)
(2,1416)
(3,2163)
(1,4530)
(2,1689)
(3,7214)
(1,5651)
(2,2507)
(3,10109)
(1,2344)
(2,80)
(3,6005)
(1,1855)
(2,3100)
(3,7764)
(1,1708)
(2,2946)
(3,1112)
(1,5702)
(2,1861)
(3,3771)
(1,10459)
(2,5008)
(3,10580)
(1,3616)
(2,630)
(3,4402)
(1,8868)
(2,10255)
(3,6274)
(1,8193)
(2,5921)
(3,5044)
(1,3009)
(2,5269)
(3,7946)
(1,1446)
(2,4547)
(3,2311)
(1,7067)
(2,2836)
(3,4348)
(1,4575)
(2,9313)
(3,401)
(1,6234)
(2,10192)
(3,3916)
(1,949)
(2,302)
(3,6805)
(1,76)
(2,2694)
(3,7730)
(1,2693)
(2,10327)
(3,8255)
(1,487)
(2,10403)
(3,2291)
(1,1108)
(2,8036)
(3,10455)
(1,9169)
(2,3573)
(3,2701)
(1,7581)
(2,181)
(3,2)
(1,8336)
(2,8819)
(3,489)
(1,969)
(2,4417)
(3,397)
(1,5042)
(2,81)
(3,2665)
(1,1)
(2,4377)
(3,7365)
(1,1814)
(2,1812)
(3,4018)
(1,880)
(2,8788)
(3,945)
(1,624)
(2,6977)
(3,6255)
(1,4665)
(2,7138)
(3,7284)
(1,9179)
(2,1228)
(3,1978)
(1,6678)
(2,1682)
(3,5236)
(1,8062)
(2,7921)
(3,9476)
(1,790)
(2,1559)
(3,10299)
(1,26)
(2,8555)
(3,4669)
(1,4901)
(2,7343)
(3,2072)
(1,1302)
(2,4149)
(3,2642)
(1,10256)
(2,9184)
(3,4401)
(1,5216)
(2,7854)
(3,6526)
(1,4710)
(2,865)
(3,9331)
(1,1275)
(2,6072)
(3,6490)
(1,4914)
(2,643)
(3,7612)
(1,1174)
(2,1614)
(3,6194)
(1,591)
(2,1611)
(3,84)
(1,8571)
(2,5021)
(3,10654)
(1,8376)
(2,1580)
(3,9232)
(1,8903)
(2,5103)
(3,1915)
(1,1813)
(2,2380)
(3,5100)
(1,3124)
(2,2865)
(3,5817)
(1,147)
(2,7517)
(3,5007)
(1,10402)
(2,3920)
(3,4529)
(1,1753)
(2,3665)
(3,9253)
(1,7422)
(2,1897)
(3,940)
(1,1042)
(2,7109)
(3,2577)
(1,6220)
(2,8124)
(3,5083)
(1,7111)
(2,6606)
(3,1285)
(1,6579)
(2,4843)
(3,10258)
(1,7020)
(2,8909)
(3,3566)
(1,6258)
(2,7838)
(3,8118)
(1,7174)
(2,1320)
(3,10678)
(1,1404)
(2,7967)
(3,578)
(1,7672)
(2,10093)
(3,399)
(1,1707)
(2,2636)
(3,4270)
(1,1231)
(2,1201)
(3,783)
(1,3042)
(2,625)
(3,9541)
(1,2946)
(2,119)
(3,7287)
(1,8405)
(2,9507)
(3,5552)
(1,1311)
(2,2313)
(3,3566)
(1,7045)
(2,6231)
(3,6293)
(1,8846)
(2,846)
(3,3235)
(1,4014)
(2,7850)
(3,4368)
(1,1627)
(2,2995)
(3,4383)
(1,8392)
(2,331)
(3,2993)
(1,3571)
(2,128)
(3,9535)
(1,1043)
(2,7878)
(3,4563)
(1,2433)
(2,2142)
(3,9592)
(1,240)
(2,696)
(3,1863)
(1,8561)
(2,6428)
(3,6000)
(1,2987)
(2,7987)
(3,388)
(1,2704)
(2,8896)
(3,10212)
(1,718)
(2,834)
(3,6792)
(1,6768)
(2,2204)
(3,9689)
(1,6547)
(2,15)
(3,212)
(1,5222)
(2,2671)
(3,9769)
(1,6219)
(2,7321)
(3,3983)
(1,200)
(2,8798)
(3,88)
(1,5678)
(2,220)
(3,10122)
(1,2229)
(2,2564)
(3,9273)
(1,7107)
(2,8073)
(3,4127)
(1,4492)
(2,6421)
(3,7556)
(1,218)
(2,6830)
(3,4970)
(1,8885)
(2,8245)
(3,578)
(1,719)
(2,10506)
(3,8089)
(1,2333)
(2,5180)
(3,5893)
(1,9418)
(2,9458)
(3,7763)
(1,627)
(2,5110)
(3,7618)
(1,4236)
(2,991)
(3,829)
(1,8980)
(2,8896)
(3,10391)
(1,5368)
(2,4785)
(3,3744)
(1,630)
(2,4117)
(3,4874)
(1,823)
(2,3639)
(3,8764)
(1,8058)
(2,3237)
(3,1551)
(1,6022)
(2,9389)
(3,9014)
(1,3298)
(2,7193)
(3,9816)
(1,5146)
(2,7042)
(3,2888)
(1,1566)
(2,10449)
(3,8060)
(1,8304)
(2,4107)
(3,7616)
(1,8249)
(2,9087)
(3,2735)
(1,320)
(2,5638)
(3,2095)
(1,861)
(2,2091)
(3,1969)
(1,8702)
(2,3100)
(3,1823)
(1,6097)
(2,10361)
(3,1896)
(1,7740)
(2,8039)
(3,9301)
(1,5085)
(2,1813)
(3,5648)
(1,5124)
(2,268)
(3,5787)
(1,6686)
(2,8370)
(3,3197)
(1,1249)
(2,1165)
(3,10210)
(1,6751)
(2,6507)
(3,6097)
(1,3244)
(2,846)
(3,7986)
(1,7307)
(2,6737)
(3,528)
(1,10208)
(2,4586)
(3,498)
(1,5207)
(2,381)
(3,818)
(1,2477)
(2,5363)
(3,4122)
(1,10770)
(2,2187)
(3,2310)
(1,2364)
(2,221)
(3,7071)
(1,6315)
(2,5843)
(3,3470)
(1,9360)
(2,7532)
(3,2948)
(1,3320)
(2,491)
(3,9837)
(1,9077)
(2,451)
(3,9000)
(1,9426)
(2,10394)
(3,105)
(1,327)
(2,9059)
(3,1361)
(1,288)
(2,491)
(3,1762)
(1,2717)
(2,3229)
(3,4626)
(1,5665)
(2,10795)
(3,4768)
(1,7052)
(2,2592)
(3,9139)
(1,2499)
(2,3929)
(3,5137)
(1,51)
(2,8858)
(3,2581)
(1,6397)
(2,4848)
(3,3177)
(1,8089)
(2,2020)
(3,8071)
(1,189)
(2,6124)
(3,10399)
(1,7700)
(2,5100)
(3,10614)
(1,9610)
(2,4720)
(3,2401)
(1,4878)
(2,7253)
(3,7903)
(1,6334)
(2,1914)
(3,8622)
(1,7)
(2,7963)
(3,6100)
(1,5978)
(2,9120)
(3,3444)
(1,7386)
(2,2786)
(3,4921)
(1,8803)
(2,4527)
(3,2850)
(1,2962)
(2,1999)
(3,2759)
(1,3295)
(2,8148)
(3,5155)
(1,8299)
(2,3087)
(3,10011)
(1,2912)
(2,11014)
(3,1660)
(1,2122)
(2,4375)
(3,6406)
(1,2528)
(2,10692)
(3,8764)
(1,8790)
(2,5526)
(3,8894)
(1,322)
(2,5162)
(3,7718)
(1,7180)
(2,3994)
(3,6747)
(1,1660)
(2,10997)
(3,749)
(1,8368)
(2,6305)
(3,3268)
(1,8496)
(2,2090)
(3,7515)
(1,9026)
(2,6719)
(3,5856)
(1,1397)
(2,3197)
(3,684)
(1,10050)
(2,1181)
(3,545)
(1,2009)
(2,1757)
(3,3701)
(1,1006)
(2,1048)
(3,9027)
(1,4410)
(2,2456)
(3,8601)
(1,8068)
(2,10907)
(3,1066)
(1,10592)
(2,6173)
(3,10535)
(1,2947)
(2,3400)
(3,2009)
(1,4543)
(2,3503)
(3,4545)
(1,2767)
(2,8412)
(3,9065)
(1,5179)
(2,3244)
(3,5966)
(1,7960)
(2,6254)
(3,1775)
(1,2993)
(2,10292)
(3,1642)
(1,3514)
(2,10354)
(3,3575)
(1,5439)
(2,3284)
(3,1890)
(1,117)
(2,1318)
(3,4702)
(1,5064)
(2,863)
(3,3819)
(1,1580)
(2,6361)
(3,2927)
(1,8222)
(2,6085)
(3,11031)
(1,9935)
(2,5962)
(3,1991)
(1,7078)
(2,2611)
(3,1061)
(1,9674)
(2,10466)
(3,6278)
(1,1977)
(2,7747)
(3,143)
(1,11102)
(2,85)
(3,6492)
(1,4273)
(2,3677)
(3,6114)
(1,101)
(2,5362)
(3,905)
(1,7177)
(2,7262)
(3,731)
(1,6160)
(2,5425)
(3,2561)
(1,6288)
(2,4501)
(3,9029)
(1,5346)
(2,3655)
(3,6340)
(1,10028)
(2,2962)
(3,5599)
(1,2392)
(2,5447)
(3,6713)
(1,2222)
(2,10739)
(3,995)
(1,9089)
(2,9129)
(3,4195)
(1,5988)
(2,4954)
(3,1)
(1,2721)
(2,11081)
(3,2719)
(1,6492)
(2,2650)
(3,10611)
(1,7226)
(2,8498)
(3,8191)
(1,2531)
(2,2305)
(3,8862)
(1,3348)
(2,817)
(3,2037)
(1,8695)
(2,10615)
(3,6542)
(1,2303)
(2,727)
(3,9184)
(1,3106)
(2,7792)
(3,6974)
(1,4753)
(2,6928)
(3,7336)
(1,10642)
(2,2838)
(3,4594)
(1,3348)
(2,6720)
(3,10869)
(1,491)
(2,6942)
(3,10659)
(1,8696)
(2,2077)
(3,4054)
(1,5747)
(2,1920)
(3,4669)
(1,1226)
(2,1644)
(3,1549)
(1,7430)
(2,10839)
(3,3198)
(1,8700)
(2,8762)
(3,3284)
(1,3078)
(2,3702)
(3,5957)
(1,9840)
(2,6679)
(3,4580)
(1,11140)
(2,2820)
(3,9380)
(1,9039)
(2,2722)
(3,6280)
(1,588)
(2,79)
(3,643)
(1,5066)
(2,11064)
(3,8063)
(1,780)
(2,7457)
(3,2654)
(1,9068)
(2,722)
(3,3640)
(1,5946)
(2,10535)
(3,8373)
(1,5625)
(2,635)
(3,10659)
(1,2760)
(2,6614)
(3,8383)
(1,7458)
(2,1999)
(3,78)
(1,3486)
(2,9919)
(3,7766)
(1,5681)
(2,3874)
(3,7474)
(1,6840)
(2,3505)
(3,4764)
(1,10129)
(2,4367)
(3,8446)
(1,10036)
(2,10616)
(3,441)
(1,379)
(2,4839)
(3,6120)
(1,6126)
(2,4810)
(3,10926)
(1,4874)
(2,2259)
(3,7385)
(1,673)
(2,1107)
(3,8302)
(1,8281)
(2,1928)
(3,10998)
(1,8182)
(2,858)
(3,11285)
(1,3893)
(2,1606)
(3,1295)
(1,248)
(2,8435)
(3,4621)
(1,6207)
(2,5743)
(3,4499)
(1,1068)
(2,6352)
(3,1361)
(1,3551)
(2,4946)
(3,7906)
(1,2810)
(2,7939)
(3,6362)
(1,9342)
(2,5332)
(3,4683)
(1,307)
(2,9113)
(3,867)
(1,3611)
(2,8128)
(3,11167)
(1,2823)
(2,8028)
(3,50)
(1,2608)
(2,3438)
(3,2001)
(1,4727)
(2,1215)
(3,2712)
(1,11153)
(2,24)
(3,1772)
(1,3595)
(2,3983)
(3,7969)
(1,10547)
(2,7883)
(3,5127)
(1,7577)
(2,5030)
(3,6554)
(1,8003)
(2,3722)
(3,9901)
(1,7337)
(2,3202)
(3,5355)
(1,2836)
(2,5658)
(3,3006)
(1,4303)
(2,4240)
(3,1672)
(1,9129)
(2,7)
(3,8866)
(1,6457)
(2,7285)
(3,6434)
(1,10530)
(2,6248)
(3,840)
(1,8743)
(2,5242)
(3,8970)
(1,5687)
(2,897)
(3,264)
(1,3983)
(2,8464)
(3,6807)
(1,3234)
(2,335)
(3,8373)
(1,3548)
(2,4136)
(3,5045)
(1,6503)
(2,10256)
(3,10030)
(1,6549)
(2,146)
(3,3925)
(1,5850)
(2,898)
(3,9459)
(1,1075)
(2,1663)
(3,2567)
(1,8548)
(2,8265)
(3,2138)
(1,2755)
(2,5841)
(3,4226)
(1,8962)
(2,1468)
(3,7336)
(1,11247)
(2,11155)
(3,5526)
(1,3381)
(2,2754)
(3,89)
(1,2751)
(2,7131)
(3,7785)
(1,3798)
(2,10765)
(3,6802)
(1,8536)
(2,8310)
(3,2346)
(1,1187)
(2,3262)
(3,8624)
(1,8882)
(2,8676)
(3,6084)
(1,6947)
(2,3953)
(3,736)
(1,10605)
(2,3352)
(3,7687)
(1,643)
(2,10384)
(3,11005)
(1,3508)
(2,2756)
(3,7098)
(1,3280)
(2,715)
(3,1067)
(1,7844)
(2,5668)
(3,144)
(1,2301)
(2,747)
(3,8056)
(1,5244)
(2,10532)
(3,11433)
(1,11056)
(2,6822)
(3,9978)
(1,6842)
(2,7998)
(3,9621)
(1,1326)
(2,8934)
(3,3303)
(1,7408)
(2,9295)
(3,3329)
(1,6853)
(2,10318)
(3,349)
(1,4689)
(2,541)
(3,2314)
(1,3669)
(2,4612)
(3,2284)
(1,5845)
(2,1941)
(3,4131)
(1,2454)
(2,7697)
(3,2762)
(1,3904)
(2,4403)
(3,10850)
(1,2660)
(2,26)
(3,1925)
(1,6627)
(2,4352)
(3,7357)
(1,5431)
(2,10902)
(3,9116)
(1,1653)
(2,749)
(3,9972)
(1,3451)
(2,1665)
(3,5791)
(1,5557)
(2,1120)
(3,6190)
(1,3407)
(2,9939)
(3,7386)
(1,4291)
(2,3755)
(3,5285)
(1,7829)
(2,4648)
(3,312)
(1,2)
(2,5951)
(3,1618)
(1,8167)
(2,11118)
(3,1143)
(1,8235)
(2,2129)
(3,5740)
(1,11319)
(2,7805)
(3,2616)
(1,10773)
(2,6819)
(3,2988)
(1,2505)
(2,6488)
(3,5)
(1,4316)
(2,639)
(3,79)
(1,5310)
(2,2630)
(3,4426)
(1,1977)
(2,397)
(3,338)
(1,1179)
(2,7141)
(3,1245)
(1,10023)
(2,1742)
(3,10159)
(1,11224)
(2,1466)
(3,6629)
(1,3155)
(2,10817)
(3,1555)
(1,8821)
(2,9505)
(3,6015)
(1,8542)
(2,6321)
(3,8700)
(1,5686)
(2,7852)
(3,2771)
(1,1818)
(2,3495)
(3,11015)
(1,6830)
(2,6752)
(3,9610)
(1,1405)
(2,242)
(3,9149)
(1,6338)
(2,1633)
(3,2934)
(1,304)
(2,1908)
(3,11278)
(1,6242)
(2,2112)
(3,5067)
(1,10555)
(2,1294)
(3,11514)
(1,2013)
(2,10485)
(3,9599)
(1,6670)
(2,7380)
(3,8666)
(1,8072)
(2,6648)
(3,6228)
(1,5381)
(2,9467)
(3,1627)
(1,4434)
(2,2577)
(3,8637)
(1,8300)
(2,186)
(3,1959)
(1,7623)
(2,10951)
(3,9901)
(1,1183)
(2,8399)
(3,11568)
(1,1338)
(2,6595)
(3,29)
(1,4814)
(2,4683)
(3,6436)
(1,1955)
(2,3658)
(3,5779)
(1,8251)
(2,10929)
(3,5211)
(1,1629)
(2,7146)
(3,523)
(1,6362)
(2,10749)
(3,5984)
(1,2527)
(2,8561)
(3,659)
(1,5685)
(2,207)
(3,10573)
(1,3842)
(2,3955)
(3,4366)
(1,9017)
(2,945)
(3,8309)
(1,10508)
(2,5341)
(3,7515)
(1,8320)
(2,3601)
(3,4123)
(1,901)
(2,910)
(3,3086)
(1,877)
(2,3433)
(3,317)
(1,2698)
(2,8367)
(3,11541)
(1,1631)
(2,1076)
(3,1015)
(1,11495)
(2,4703)
(3,7462)
(1,7808)
(2,9745)
(3,2334)
(1,6511)
(2,3740)
(3,5229)
(1,6180)
(2,3254)
(3,9098)
(1,6398)
(2,4037)
(3,5817)
(1,1036)
(2,360)
(3,4180)
(1,9081)
(2,2474)
(3,916)
(1,1264)
(2,7481)
(3,3542)
(1,6326)
(2,339)
(3,1682)
(1,5541)
(2,891)
(3,3896)
(1,8635)
(2,7526)
(3,2637)
(1,9722)
(2,11679)
(3,9978)
(1,1083)
(2,8639)
(3,3091)
(1,2478)
(2,8342)
(3,8142)
(1,5052)
(2,5352)
(3,2812)
(1,5857)
(2,10861)
(3,8366)
(1,6557)
(2,6190)
(3,10175)
(1,2303)
(2,3644)
(3,1941)
(1,9300)
(2,345)
(3,343)
(1,5202)
(2,9591)
(3,9220)
(1,6721)
(2,8366)
(3,3538)
(1,1802)
(2,2503)
(3,9350)
(1,546)
(2,5154)
(3,7928)
(1,4650)
(2,7216)
(3,8381)
(1,6812)
(2,7164)
(3,11072)
(1,506)
(2,10180)
(3,1646)
(1,649)
(2,232)
(3,10530)
(1,7205)
(2,5472)
(3,3127)
(1,6088)
(2,2971)
(3,3531)
(1,10436)
(2,8247)
(3,2429)
(1,7179)
(2,2873)
(3,2258)
(1,3827)
(2,3501)
(3,8806)
(1,8691)
(2,2657)
(3,8964)
(1,5968)
(2,1337)
(3,11545)
(1,41)
(2,1098)
(3,7474)
(1,5041)
(2,2723)
(3,5280)
(1,8539)
(2,6743)
(3,1968)
(1,3890)
(2,1561)
(3,8188)
(1,7714)
(2,5011)
(3,1698)
(1,3709)
(2,4975)
(3,74)
(1,370)
(2,11535)
(3,7730)
(1,10174)
(2,3851)
(3,1688)
(1,5806)
(2,3170)
(3,7759)
(1,6305)
(2,3034)
(3,438)
(1,16)
(2,7887)
(3,6111)
(1,10774)
(2,7356)
(3,6016)
(1,5051)
(2,1395)
(3,1961)
(1,3641)
(2,2895)
(3,4628)
(1,2807)
(2,5540)
(3,10170)
(1,145)
(2,9002)
(3,5850)
(1,9215)
(2,3163)
(3,2005)
(1,4478)
(2,5072)
(3,429)
(1,8837)
(2,3462)
(3,8439)
(1,5125)
(2,9252)
(3,1467)
(1,5349)
(2,2074)
(3,5114)
(1,5606)
(2,3229)
(3,853)
(1,1955)
(2,6009)
(3,5693)
(1,8255)
(2,11079)
(3,6424)
(1,3472)
(2,3927)
(3,2664)
(1,11672)
(2,1350)
(3,1676)
(1,8493)
(2,11225)
(3,649)
(1,2296)
(2,7869)
(3,4375)
(1,3403)
(2,1545)
(3,4674)
(1,2002)
(2,6577)
(3,5967)
(1,3027)
(2,149)
(3,5309)
(1,342)
(2,4634)
(3,10637)
(1,10698)
(2,5291)
(3,5045)
(1,4854)
(2,5623)
(3,4755)
(1,5972)
(2,3885)
(3,10081)
(1,6880)
(2,1794)
(3,4506)
(1,6469)
(2,4265)
(3,146)
(1,11331)
(2,8611)
(3,698)
(1,2837)
(2,4358)
(3,4244)
(1,4890)
(2,6761)
(3,327)
(1,1830)
(2,1172)
(3,9680)
(1,4899)
(2,6899)
(3,10003)
(1,11872)
(2,7209)
(3,611)
(1,1213)
(2,6201)
(3,10544)
(1,5521)
(2,677)
(3,746)
(1,1411)
(2,4565)
(3,3164)
(1,2085)
(2,10741)
(3,4660)
(1,11019)
(2,4089)
(3,7692)
(1,11244)
(2,3413)
(3,10076)
(1,7323)
(2,5488)
(3,3759)
(1,4368)
(2,396)
(3,9780)
(1,2270)
(2,5488)
(3,2913)
(1,9147)
(2,4906)
(3,1010)
(1,417)
(2,3080)
(3,10086)
(1,4533)
(2,3803)
(3,8379)
(1,8544)
(2,10589)
(3,452)
(1,7066)
(2,11811)
(3,3696)
(1,7624)
(2,2164)
(3,10519)
(1,10655)
(2,9426)
(3,17)
(1,10572)
(2,6617)
(3,10566)
(1,2468)
(2,8570)
(3,2827)
(1,7831)
(2,5212)
(3,1)
(1,7849)
(2,7045)
(3,2162)
(1,8855)
(2,9770)
(3,3808)
(1,9969)
(2,2708)
(3,6140)
(1,7003)
(2,8124)
(3,4265)
(1,7496)
(2,4107)
(3,2653)
(1,417)
(2,10564)
(3,8907)
(1,10261)
(2,1084)
(3,2)
(1,4359)
(2,2855)
(3,6732)
(1,2091)
(2,881)
(3,760)
(1,7464)
(2,6506)
(3,7905)
(1,8487)
(2,282)
(3,4143)
(1,7411)
(2,10688)
(3,81)
(1,6953)
(2,9264)
(3,749)
(1,10539)
(2,3580)
(3,9476)
(1,1310)
(2,7851)
(3,5397)
(1,4822)
(2,7088)
(3,1721)
(1,9468)
(2,8)
(3,3134)
(1,8005)
(2,2198)
(3,9350)
(1,6380)
(2,9830)
(3,3741)
(1,80)
(2,3473)
(3,10511)
(1,8281)
(2,2683)
(3,6661)
(1,2014)
(2,10736)
(3,9836)
(1,2730)
(2,9024)
(3,5013)
(1,7566)
(2,5685)
(3,8039)
(1,2629)
(2,9843)
(3,11597)
(1,8110)
(2,2393)
(3,2522)
(1,5696)
(2,7614)
(3,386)
(1,8638)
(2,8487)
(3,2996)
(1,7089)
(2,9849)
(3,1873)
(1,6961)
(2,7604)
(3,8661)
(1,11827)
(2,5123)
(3,967)
(1,6902)
